# mass             age              teff              Lbol            radius           logg             MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2         
  0.06700000       1.19377664E+00   1885.05546101    -4.03469995      0.09024630       5.35363098       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.51177507E+00   1775.35493665    -4.16024009      0.08805175       5.37501346       14.27731568      12.79550987      12.12990723      12.07546726      10.90926966      11.68097306      11.68428545      11.32515248      10.44959680      10.39581962      11.30326846      11.25720792     
  0.06700000       1.91448198E+00   1675.02922574    -4.28040122      0.08613667       5.39411293       14.50080383      13.04411420      12.42844030      12.46380374      11.22049135      11.92391803      12.11365894      11.54301940      10.59953588      10.52166424      11.69686721      11.47745699     
  0.06700000       2.42446202E+00   1578.37491525    -4.40078110      0.08445424       5.41124620       14.67884804      13.26339173      12.75898351      12.87351702      11.54566386      12.15762732      12.54216998      11.76125632      10.75493766      10.65013782      12.09892114      11.70098360     
  0.06700000       3.07029063E+00   1491.14043049    -4.51520144      0.08294374       5.42692187       14.83898676      13.45879599      13.10002060      13.27013669      11.85297337      12.37973841      12.92784470      11.97025519      10.90317596      10.77246481      12.46988697      11.91662754     
  0.06700000       3.88815518E+00   1408.46388329    -4.62921900      0.08153041       5.44184984       15.01114323      13.65648832      13.47747598      13.66585110      12.15059136      12.59862701      13.29053826      12.17924134      11.05449367      10.89919475      12.82190379      12.13310944     
  0.06700000       4.92388263E+00   1312.80006538    -4.76521623      0.08024538       5.45564898       15.21597480      13.88948242      13.92692555      14.10478397      12.46710845      12.82443833      13.67727133      12.40041275      11.22119627      11.03677695      13.19281493      12.36261127     
  0.06700000       6.23550734E+00   1235.35950436    -4.88308912      0.07911973       5.46791941       15.41903028      14.11526607      14.32382604      14.48879410      12.73395731      13.02008583      14.00793834      12.59052733      11.37026846      11.15969120      13.50387994      12.55913254     
  0.06700000       7.89652287E+00   1174.03198144    -4.98377504      0.07801442       5.48013930       15.62153768      14.33188040      14.64526835      14.81208616      12.94586326      13.16108147      14.27546739      12.73620460      11.50123787      11.26691303      13.74956452      12.70865776     
  0.06700000       1.00000000E+01   1110.65949115    -5.09391283      0.07679003       5.49387933       15.86024120      14.58368584      14.97886564      15.15556048      13.16707844      13.30294946      14.55610805      12.88672899      11.64254627      11.38144478      14.00582125      12.86277257     
  0.06800000       1.00000000E-03   3029.70456590    -1.38540724      0.73777571       3.53507451       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.26638017E-03   3029.36000067    -1.39613886      0.72888813       3.54560155       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.60371874E-03   3028.93532355    -1.40863358      0.71865587       3.55788125       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.03091762E-03   3028.51688958    -1.42804473      0.70298132       3.57703577       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.57191381E-03   3028.09851341    -1.46437706      0.67436290       3.61313609       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       3.25702066E-03   3029.16230460    -1.55584043      0.60653198       3.70521578       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       4.12462638E-03   3032.50304623    -1.69861680      0.51347545       3.84988515       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       5.22334507E-03   3036.38165594    -1.81542562      0.44771607       3.96892091       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       6.61474064E-03   3030.67626988    -1.92163482      0.39768141       4.07185561       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       8.37677640E-03   3021.30987608    -2.01899117      0.35771989       4.16383982       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.06081836E-02   3013.19134656    -2.10857265      0.32439784       4.24877017       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.34339933E-02   3004.88770832    -2.19357038      0.29579547       4.32894139       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.70125428E-02   2996.31680774    -2.27509486      0.27083147       4.40552786       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.15443469E-02   2986.35241792    -2.35474443      0.24875607       4.47937857       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.72833338E-02   2967.37935294    -2.43773976      0.22898230       4.55132158       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       3.45510729E-02   2948.97593723    -2.51781680      0.21143434       4.62057514       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       4.37547938E-02   2931.51821205    -2.59563317      0.19562061       4.68809535       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
