# mass             age              teff             Lbol             radius           logg             MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
  0.06900000       3.25702066E-03   3034.24049393    -1.55238259      0.60692044       3.71099982       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       4.12462638E-03   3037.86838938    -1.69351609      0.51466599       3.85421356       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       5.22334507E-03   3042.01116803    -1.80882126      0.44946044       3.97188063       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       6.61474064E-03   3035.83759768    -1.91444648      0.39961345       4.07398446       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       8.37677640E-03   3026.41344876    -2.01129762      0.35968801       4.16541450       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.06081836E-02   3018.28522411    -2.10048485      0.32632921       4.24995397       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.34339933E-02   3009.99668166    -2.18518714      0.29764966       4.32985351       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.70125428E-02   3001.87273493    -2.26629868      0.27258122       4.40627440       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       2.15443469E-02   2992.45815113    -2.34549223      0.25039147       4.48002694       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       2.72833338E-02   2974.52515460    -2.42780826      0.23050183       4.55191604       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       3.45510729E-02   2955.08713160    -2.50857597      0.21281350       4.62126802       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       4.37547938E-02   2938.73784413    -2.58567464      0.19690579       4.68874817       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       5.54102033E-02   2910.87327022    -2.66843776      0.18245538       4.75495245       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       7.01703829E-02   2880.17186551    -2.75112735      0.16944443       4.81920982       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       8.88623816E-02   2845.20167282    -2.83502264      0.15764719       4.88189090       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.12533558E-01   2802.06701707    -2.92231519      0.14699645       4.94264965       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.42510267E-01   2750.58420269    -3.01286078      0.13745216       5.00096020       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.80472177E-01   2692.14157527    -3.10553568      0.12896185       5.05634283       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       2.28546386E-01   2621.72795696    -3.20361045      0.12146230       5.10838194       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       2.89426612E-01   2542.63946625    -3.30526976      0.11487297       5.15682880       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       3.66524124E-01   2456.39389224    -3.40961185      0.10915183       5.20120313       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       4.64158883E-01   2358.88728462    -3.52001201      0.10423398       5.24124639       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       5.87801607E-01   2256.94073682    -3.63200825      0.10008657       5.27651235       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       7.44380301E-01   2158.33153727    -3.74082235      0.09655671       5.30769976       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       9.42668455E-01   2058.55878303    -3.85084263      0.09351403       5.33551060       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.19377664E+00   1956.21365736    -3.96383571      0.09092514       5.35989632       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.51177507E+00   1854.53561785    -4.07797787      0.08870751       5.38134299       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.91448198E+00   1757.48259358    -4.19005411      0.08682051       5.40001880       10.34465322      10.30391079      10.44043213      10.43827857     
  0.06900000       2.42446202E+00   1667.25537811    -4.29835836      0.08516161       5.41677566       10.48527083      10.41885765      10.55138118      10.55073301     
  0.06900000       3.07029063E+00   1581.43353121    -4.40523987      0.08369611       5.43185278       10.63345479      10.53764676      10.66412915      10.66499142     
  0.06900000       3.88815518E+00   1502.88004159    -4.50770434      0.08236166       5.44581313       10.78047391      10.65401819      10.77184330      10.77414844     
  0.06900000       4.92388263E+00   1428.78850456    -4.60902087      0.08109274       5.45929936       10.93408524      10.77494757      10.88217777      10.88646519     
  0.06900000       6.23550734E+00   1343.46209838    -4.72884463      0.07990141       5.47215445       11.11189856      10.91299616      11.00424830      11.01061012     
  0.06900000       7.89652287E+00   1264.28939937    -4.84590581      0.07884502       5.48371478       11.28671731      11.04807217      11.12163475      11.12949394     
  0.06900000       1.00000000E+01   1203.62918292    -4.94286633      0.07780478       5.49525077       11.44212193      11.16917070      11.22473044      11.23318104     
  0.06000000       1.00000000E-03   2987.99591910    -1.49663688      0.66734706       3.56786244       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       1.26638017E-03   2987.99591910    -1.50606223      0.66014742       3.57728416       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       1.60371874E-03   2987.99591910    -1.51657686      0.65218275       3.58782717       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       2.03091762E-03   2988.13352457    -1.53210840      0.64058152       3.60341706       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       2.57191381E-03   2988.40875451    -1.55893257      0.62098155       3.63040816       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       3.25702066E-03   2989.02811458    -1.61822813      0.57975392       3.69007826       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       4.12462638E-03   2989.23459645    -1.75415318      0.49570749       3.82611765       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       5.22334507E-03   2991.25247973    -1.87983606      0.42835712       3.95295634       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       6.61474064E-03   2986.82700625    -1.98976772      0.37854996       4.06032186       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       8.37677640E-03   2977.65118612    -2.09005518      0.33934922       4.15527276       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       1.06081836E-02   2967.94967347    -2.18265506      0.30703282       4.24219791       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       1.34339933E-02   2957.74488445    -2.26989398      0.27960610       4.32347491       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       1.70125428E-02   2946.66522071    -2.35361333      0.25583508       4.40064539       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       2.15443469E-02   2929.60402934    -2.43817068      0.23481606       4.47511277       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       2.72833338E-02   2912.72039538    -2.51945864      0.21631882       4.54637755       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       3.45510729E-02   2892.09911947    -2.60086139      0.19978415       4.61544487       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       4.37547938E-02   2858.35488295    -2.68814534      0.18497359       4.68234621       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       5.54102033E-02   2826.53948432    -2.77203498      0.17175289       4.74675959       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06000000       7.01703829E-02   2788.22099626    -2.85822799      0.15983005       4.80925080       0.00000000       0.00000000       0.00000000       0.00000000      
